date,open,high,low,close,adjclose,volume
2016-03-11,154.5,155.0,153.0,155.0,129.13,29566000.0
2016-03-14,156.5,157.5,155.5,156.0,129.97,32751000.0
2016-03-15,155.0,156.5,153.0,154.5,128.72,28689000.0
2016-03-16,155.5,156.0,154.0,156.0,129.97,30962000.0
2016-03-17,159.5,160.0,157.5,158.5,132.05,48193000.0
2016-03-18,158.5,159.5,158.5,159.5,132.88,55975000.0
2016-03-21,160.0,160.0,158.0,160.0,133.3,26100000.0
2016-03-22,159.5,159.5,157.0,158.5,132.05,25809000.0
2016-03-23,158.5,159.5,158.0,159.5,132.88,27478000.0
2016-03-24,158.0,159.0,157.0,158.5,132.05,24853000.0
2016-03-25,158.5,159.0,157.0,158.0,131.63,10175000.0
2016-03-28,158.0,159.0,157.0,159.0,132.47,15268000.0
2016-03-29,158.5,159.5,158.0,159.0,132.47,18977000.0
2016-03-30,158.5,162.0,158.5,161.5,134.55,43616000.0
2016-03-31,162.0,163.0,159.0,162.0,134.97,49433000.0
2016-04-01,161.0,161.0,157.5,158.5,132.05,31564000.0
2016-04-06,155.5,156.0,153.5,153.5,127.88,58134000.0
2016-04-07,155.0,155.0,152.5,154.5,128.72,35238000.0
2016-04-08,154.0,158.0,154.0,157.5,131.22,41032000.0
2016-04-11,156.0,159.0,155.5,158.5,132.05,21758000.0
2016-04-12,157.5,159.5,157.5,158.5,132.05,14859000.0
2016-04-13,160.0,162.0,159.5,161.5,134.55,39611000.0
2016-04-14,162.0,162.5,160.0,161.5,134.55,31338000.0
2016-04-15,157.0,160.0,156.0,159.5,132.88,48779000.0
2016-04-18,158.0,158.5,157.5,158.0,131.63,20279000.0
2016-04-19,160.0,161.0,157.0,157.5,131.22,26577000.0
2016-04-20,157.5,158.0,154.0,154.0,128.3,40996000.0
2016-04-21,156.0,157.0,154.0,157.0,130.8,29723000.0
2016-04-22,155.5,158.0,155.0,156.5,130.38,28990000.0
2016-04-25,156.5,157.5,156.0,157.5,131.22,14306000.0
2016-04-26,156.5,158.5,156.5,158.0,131.63,18119000.0
2016-04-27,156.0,157.5,155.5,156.5,130.38,28845000.0
2016-04-28,157.5,158.0,153.0,153.0,127.47,48915000.0
2016-04-29,151.0,151.0,149.0,150.0,124.97,66445000.0
2016-05-03,148.0,148.5,146.5,147.5,122.89,68550000.0
2016-05-04,147.0,149.0,146.5,147.0,122.47,52973000.0
2016-05-05,147.5,148.5,146.0,147.5,122.89,38269000.0
2016-05-06,148.5,148.5,147.0,148.0,123.3,36510000.0
2016-05-09,148.5,149.0,146.5,147.5,122.89,38478000.0
2016-05-10,147.0,148.0,146.5,147.0,122.47,29785000.0
2016-05-11,148.5,149.0,146.5,147.0,122.47,40057000.0
2016-05-12,147.0,148.0,146.0,146.0,121.64,23749000.0
2016-05-13,145.0,145.5,143.0,144.0,119.97,60038000.0
2016-05-16,143.0,145.5,143.0,144.5,120.39,31133000.0
2016-05-17,145.5,147.0,145.0,147.0,122.47,30277000.0
2016-05-18,146.0,147.0,145.0,147.0,122.47,31057000.0
2016-05-19,148.0,148.5,145.5,147.0,122.47,35132000.0
2016-05-20,147.5,149.5,147.0,148.5,123.72,36306000.0
2016-05-23,150.5,154.5,149.5,154.0,128.3,50127000.0
2016-05-24,152.5,153.5,151.0,151.0,125.8,24470000.0
2016-05-25,153.5,155.0,152.5,154.5,128.72,30719000.0
2016-05-26,154.5,155.0,153.5,155.0,129.13,17196000.0
2016-05-27,156.0,156.5,154.5,156.5,130.38,22992000.0
2016-05-30,157.0,158.0,155.0,157.0,130.8,36339000.0
2016-05-31,156.5,157.5,155.0,156.5,130.38,69656000.0
2016-06-01,156.0,159.0,156.0,159.0,132.47,26926000.0
2016-06-02,159.0,160.0,158.0,159.0,132.47,21977000.0
2016-06-03,159.0,160.5,159.0,160.5,133.72,31853000.0
2016-06-04,,,,,,
2016-06-06,161.0,162.0,160.0,161.0,134.13,28757000.0
2016-06-07,161.5,163.5,161.0,162.0,134.97,47046000.0
2016-06-08,164.0,166.0,163.5,165.5,137.88,45214000.0
2016-06-13,161.0,162.5,161.0,162.0,134.97,48750000.0
2016-06-14,161.0,163.0,161.0,162.0,134.97,27509000.0
2016-06-15,162.0,163.0,161.0,163.0,135.8,29270000.0
2016-06-16,161.5,162.5,159.5,160.5,133.72,24408000.0
2016-06-17,162.5,164.5,162.0,163.0,135.8,30633000.0
2016-06-20,164.5,165.0,163.0,163.0,135.8,24911000.0
2016-06-21,164.0,165.5,163.5,165.5,137.88,27970000.0
2016-06-22,164.5,166.0,163.5,166.0,138.3,30359000.0
2016-06-23,165.5,166.0,164.0,164.0,136.63,22494000.0
2016-06-24,164.0,164.0,154.5,159.0,132.47,86547000.0
2016-06-27,154.5,156.0,154.0,155.5,134.63,42874000.0
2016-06-28,155.5,157.5,155.0,157.0,135.93,1327000.0
2016-06-29,158.5,160.0,158.0,159.0,137.66,31514000.0
2016-06-30,161.0,163.0,159.5,162.5,140.69,42398000.0
2016-07-01,164.5,166.0,163.5,166.0,143.72,36212000.0
2016-07-04,165.5,166.5,164.5,166.0,143.72,25724000.0
2016-07-05,165.0,165.5,164.0,164.0,141.99,16346000.0
2016-07-06,163.0,163.0,160.5,161.5,139.83,34803000.0
2016-07-07,163.5,165.0,163.0,164.5,142.42,23769000.0
2016-07-08,164.5,164.5,164.5,164.5,142.42,0.0
2016-07-11,170.0,170.5,168.5,170.0,147.18,50643000.0
2016-07-12,171.0,171.5,169.5,171.0,148.05,41961000.0
2016-07-13,169.5,170.0,167.0,168.5,145.89,50653000.0
2016-07-14,167.0,170.0,167.0,169.0,146.32,34790000.0
2016-07-15,168.0,169.5,166.5,169.5,146.75,41546000.0
2016-07-18,168.0,170.0,168.0,169.5,146.75,24749000.0
2016-07-19,170.5,170.5,169.0,170.5,147.62,42456000.0
2016-07-20,170.0,170.5,169.0,170.0,147.18,38053000.0
2016-07-21,171.0,172.0,170.0,172.0,148.92,33130000.0
2016-07-22,172.0,172.0,170.5,171.0,148.05,28504000.0
2016-07-25,172.0,173.0,169.0,171.5,148.48,27145000.0
2016-07-26,172.0,173.0,171.5,173.0,149.78,32685000.0
2016-07-27,175.0,176.0,174.5,175.0,151.51,34117000.0
2016-07-28,175.0,176.5,173.0,176.5,152.81,31071000.0
2016-07-29,177.0,177.0,172.5,172.5,149.35,29795000.0
2016-08-01,175.0,177.0,174.5,177.0,153.25,34188000.0
2016-08-02,177.5,177.5,175.5,176.0,152.38,15250000.0
2016-08-03,172.5,174.0,172.0,172.5,149.35,21627000.0
2016-08-04,173.0,174.5,172.5,174.5,151.08,13612000.0
2016-08-05,175.0,177.5,174.0,177.0,153.25,25759000.0
2016-08-08,178.0,178.0,176.5,178.0,154.11,16200000.0
2016-08-09,178.5,179.5,177.0,178.5,154.54,16413000.0
2016-08-10,179.0,179.5,178.0,179.5,155.41,19279000.0
2016-08-11,177.5,178.0,175.5,176.5,152.81,28180000.0
2016-08-12,178.5,178.5,177.0,177.5,153.68,22947000.0
2016-08-15,178.5,179.0,177.5,179.0,154.98,12020000.0
2016-08-16,178.0,179.0,175.0,175.5,151.95,34260000.0
2016-08-17,177.0,177.5,176.0,177.0,153.25,21487000.0
2016-08-18,176.0,176.5,175.0,176.0,152.38,27253000.0
2016-08-19,177.0,177.5,174.0,174.5,151.08,23470000.0
2016-08-22,173.0,174.0,171.5,172.5,149.35,21337000.0
2016-08-23,174.0,175.0,173.5,175.0,151.51,20888000.0
2016-08-24,175.0,175.5,173.5,173.5,150.21,12092000.0
2016-08-25,175.0,177.0,174.5,176.5,152.81,23892000.0
2016-08-26,175.0,177.0,175.0,177.0,153.25,15076000.0
2016-08-29,175.0,177.0,174.0,176.0,152.38,16975000.0
2016-08-30,176.0,176.5,174.0,174.0,150.65,19471000.0
2016-08-31,176.5,177.0,174.5,176.5,152.81,38524000.0
2016-09-01,176.0,176.0,173.0,174.0,150.65,22692000.0
2016-09-02,176.5,176.5,174.0,174.0,150.65,16999000.0
2016-09-05,176.5,177.5,176.5,177.0,153.25,22381000.0
2016-09-06,177.0,179.0,176.5,178.0,154.11,26024000.0
2016-09-07,180.5,185.0,180.0,185.0,160.17,49761000.0
2016-09-08,182.5,184.5,182.5,183.0,158.44,30204000.0
2016-09-09,181.0,181.0,179.5,180.5,156.28,29793000.0
2016-09-10,,,,,,
2016-09-12,177.5,177.5,174.0,175.5,151.95,43036000.0
2016-09-13,176.5,176.5,173.5,175.5,151.95,36834000.0
2016-09-14,174.0,176.0,173.5,174.0,150.65,52877000.0
2016-09-19,179.5,183.0,178.5,183.0,158.44,57055000.0
2016-09-20,182.0,183.5,181.5,183.5,158.87,23641000.0
2016-09-21,181.0,184.0,180.5,184.0,159.31,25008000.0
2016-09-22,185.0,185.5,183.5,185.0,160.17,20980000.0
2016-09-23,185.0,187.5,184.5,187.0,161.9,23213000.0
2016-09-26,183.5,185.0,183.0,183.5,158.87,24225000.0
2016-09-27,183.5,183.5,183.5,183.5,158.87,0.0
2016-09-28,183.5,183.5,183.5,183.5,158.87,0.0
2016-09-29,185.5,187.5,185.5,187.0,161.9,54272000.0
2016-09-30,185.5,186.5,182.5,184.0,159.31,42592000.0
2016-10-03,186.0,186.5,184.5,186.0,161.04,17742000.0
2016-10-04,185.0,187.0,185.0,187.0,161.9,16859000.0
2016-10-05,186.0,186.0,184.5,186.0,161.04,19148000.0
2016-10-06,185.0,187.5,185.0,187.5,162.34,15524000.0
2016-10-07,188.0,188.0,186.0,188.0,162.77,15380000.0
2016-10-11,191.0,191.0,186.0,187.5,162.34,30294000.0
2016-10-12,186.5,190.0,186.0,189.5,164.07,22604000.0
2016-10-13,190.5,191.0,187.0,188.5,163.2,37642000.0
2016-10-14,187.0,189.0,186.5,188.0,162.77,33248000.0
2016-10-17,186.5,187.5,185.0,186.5,161.47,37340000.0
2016-10-18,186.5,187.0,185.5,187.0,161.9,38150000.0
2016-10-19,187.5,189.5,187.5,189.5,164.07,33272000.0
2016-10-20,189.5,190.5,189.0,190.5,164.93,13226000.0
2016-10-21,191.0,192.0,188.5,188.5,163.2,21936000.0
2016-10-24,191.0,191.0,189.5,191.0,165.37,13459000.0
2016-10-25,192.0,193.0,191.0,193.0,167.1,18878000.0
2016-10-26,190.5,192.5,190.5,191.5,165.8,21043000.0
2016-10-27,191.5,191.5,188.5,188.5,163.2,26231000.0
2016-10-28,189.5,190.0,188.5,189.5,164.07,24348000.0
2016-10-31,189.0,190.5,186.5,188.5,163.2,25330000.0
2016-11-01,188.5,189.5,187.5,189.5,164.07,14290000.0
2016-11-02,187.5,188.0,186.0,186.0,161.04,16488000.0
2016-11-03,185.5,186.5,184.5,184.5,159.74,25038000.0
2016-11-04,184.5,186.0,184.0,184.5,159.74,14860000.0
2016-11-07,186.5,189.0,186.0,189.0,163.63,21332000.0
2016-11-08,190.0,190.0,188.0,188.5,163.2,15437000.0
2016-11-09,190.0,190.5,182.0,182.0,157.57,55541000.0
2016-11-10,187.0,188.0,185.5,185.5,160.6,38234000.0
2016-11-11,181.5,183.0,181.0,181.5,157.14,67603000.0
2016-11-14,181.0,182.0,180.0,180.5,156.28,47989000.0
2016-11-15,179.5,182.0,179.0,180.0,155.84,33505000.0
2016-11-16,180.5,183.0,180.0,180.0,155.84,34833000.0
2016-11-17,182.0,182.5,180.5,181.5,157.14,22434000.0
2016-11-18,181.5,181.5,180.0,181.0,156.71,22474000.0
2016-11-21,180.5,181.5,180.0,181.0,156.71,15600000.0
2016-11-22,182.0,185.0,181.5,184.0,159.31,27599000.0
2016-11-23,184.5,186.5,184.0,185.5,160.6,22128000.0
2016-11-24,184.0,185.0,183.0,183.0,158.44,14980000.0
2016-11-25,182.5,183.5,182.0,182.0,157.57,10116000.0
2016-11-28,181.5,184.0,181.5,184.0,159.31,19096000.0
2016-11-29,183.5,185.0,182.0,182.0,157.57,24408000.0
2016-11-30,181.5,183.0,181.5,183.0,158.44,39671000.0
2016-12-01,182.0,183.0,181.5,183.0,158.44,13908000.0
2016-12-02,179.0,179.5,178.0,178.0,154.11,53836000.0
2016-12-05,178.0,180.0,178.0,179.0,154.98,29191000.0
2016-12-06,181.0,183.0,180.5,182.0,157.57,27309000.0
2016-12-07,183.0,183.5,181.5,181.5,157.14,14110000.0
2016-12-08,184.0,185.5,183.0,185.5,160.6,27257000.0
2016-12-09,186.0,186.0,184.5,186.0,161.04,24867000.0
2016-12-12,186.0,187.0,184.0,185.0,160.17,18796000.0
2016-12-13,186.5,186.5,184.5,186.0,161.04,23591000.0
2016-12-14,186.5,187.5,185.5,187.5,162.34,16571000.0
2016-12-15,185.0,187.5,184.5,187.0,161.9,22803000.0
2016-12-16,185.5,187.0,185.0,185.0,160.17,35985000.0
2016-12-19,184.0,184.5,182.5,182.5,158.01,20535000.0
2016-12-20,181.0,182.5,180.0,182.5,158.01,24139000.0
2016-12-21,181.0,182.0,180.0,180.0,155.84,29690000.0
2016-12-22,180.0,180.5,179.0,179.0,154.98,26269000.0
2016-12-23,179.0,180.0,178.5,178.5,154.54,22961000.0
2016-12-26,179.0,180.0,179.0,179.5,155.41,5675000.0
2016-12-27,180.0,180.5,179.5,180.0,155.84,8252000.0
2016-12-28,181.0,182.0,180.5,182.0,157.57,21226000.0
2016-12-29,180.0,181.5,180.0,180.0,155.84,30200000.0
2016-12-30,181.0,182.5,180.0,181.5,157.14,36610000.0
2017-01-03,181.5,183.5,181.0,183.0,158.44,22630000.0
2017-01-04,183.0,184.0,181.5,183.0,158.44,24369000.0
2017-01-05,182.0,183.5,181.5,183.5,158.87,20979000.0
2017-01-06,184.0,184.5,183.5,184.0,159.31,22443000.0
2017-01-09,184.0,185.0,183.0,184.0,159.31,18569000.0
2017-01-10,184.5,185.5,183.5,184.0,159.31,20198000.0
2017-01-11,185.0,185.0,181.5,182.0,157.57,29107000.0
2017-01-12,182.5,185.5,182.5,184.5,159.74,41130000.0
2017-01-13,180.5,182.5,180.5,181.5,157.14,52352000.0
2017-01-16,180.0,180.5,179.0,179.5,155.41,30756000.0
2017-01-17,180.5,181.0,179.5,181.0,156.71,13159000.0
2017-01-18,180.5,181.0,179.5,181.0,156.71,23693000.0
2017-01-19,179.5,181.0,179.5,180.5,156.28,24627000.0
2017-01-20,181.0,181.5,180.5,181.0,156.71,23429000.0
2017-01-23,182.5,185.0,182.5,185.0,160.17,36992000.0
2017-01-24,185.0,186.5,184.5,185.5,160.6,55022000.0
2017-02-02,188.0,188.5,184.0,184.5,159.74,94089000.0
2017-02-03,186.0,186.0,183.5,184.5,159.74,29518000.0
2017-02-06,184.5,185.5,184.0,184.5,159.74,24779000.0
2017-02-07,183.5,185.0,183.0,184.5,159.74,23616000.0
2017-02-08,183.5,184.5,183.0,183.5,158.87,29168000.0
2017-02-09,184.0,185.5,183.5,184.0,159.31,18967000.0
2017-02-10,184.5,185.5,184.0,185.5,160.6,34747000.0
2017-02-13,186.5,188.0,186.5,187.5,162.34,25124000.0
2017-02-14,189.0,190.0,187.5,187.5,162.34,45696000.0
2017-02-15,187.0,189.5,186.5,189.0,163.63,39347000.0
2017-02-16,190.0,190.5,188.0,189.0,163.63,27018000.0
2017-02-17,190.0,190.5,189.0,189.5,164.07,20389000.0
2017-02-18,,,,,,
2017-02-20,190.0,190.5,189.5,190.0,164.5,13254000.0
2017-02-21,190.0,190.0,188.5,190.0,164.5,31159000.0
2017-02-22,190.5,191.0,188.5,188.5,163.2,25677000.0
2017-02-23,188.0,189.5,187.0,188.5,163.2,35725000.0
2017-02-24,187.5,190.5,187.5,189.0,163.63,22766000.0
2017-03-01,188.5,188.5,186.0,186.0,161.04,46186000.0
2017-03-02,188.0,188.5,185.0,186.0,161.04,39980000.0
2017-03-03,184.5,185.0,184.0,184.0,159.31,28197000.0
2017-03-06,184.0,184.5,183.5,183.5,158.87,12531000.0
2017-03-07,184.0,185.5,184.0,185.5,160.6,18812000.0
2017-03-08,186.0,188.0,185.5,187.0,161.9,31791000.0
2017-03-09,185.5,186.0,184.0,184.5,159.74,28489000.0
2017-03-10,184.0,184.5,183.0,183.5,158.87,20053000.0
2017-03-13,185.0,186.5,185.0,186.5,161.47,10487000.0
2017-03-14,188.0,188.0,186.0,186.0,161.04,22245000.0
2017-03-15,185.5,187.0,185.5,186.5,161.47,14131000.0
2017-03-16,188.0,190.0,188.0,190.0,164.5,31507000.0
2017-03-17,189.5,191.5,189.0,191.5,165.8,33764000.0
2017-03-20,191.5,191.5,189.5,191.5,165.8,16215000.0
2017-03-21,192.0,195.0,191.5,195.0,168.83,32246000.0
2017-03-22,192.5,193.5,191.5,193.5,167.53,27396000.0
2017-03-23,192.0,193.5,192.0,193.5,167.53,18472000.0
2017-03-24,192.0,193.0,192.0,192.5,166.66,17541000.0
2017-03-27,194.5,194.5,192.0,193.0,167.1,29251000.0
2017-03-28,195.0,195.0,192.5,194.5,168.4,38259000.0
2017-03-29,194.5,194.5,191.0,191.5,165.8,33374000.0
2017-03-30,192.5,193.0,190.5,191.5,165.8,28302000.0
2017-03-31,191.0,192.0,189.0,189.0,163.63,33635000.0
2017-04-05,189.5,193.0,189.5,193.0,167.1,43748000.0
2017-04-06,193.0,193.0,191.0,191.5,165.8,16173000.0
2017-04-07,192.0,192.0,188.5,191.0,165.37,18911000.0
2017-04-10,191.0,191.5,189.5,190.0,164.5,17024000.0
2017-04-11,190.0,191.0,189.0,191.0,165.37,8441000.0
2017-04-12,190.5,191.5,190.0,191.0,165.37,17283000.0
2017-04-13,189.5,192.0,189.5,191.5,165.8,14771000.0
2017-04-14,189.5,189.5,188.0,189.0,163.63,30701000.0
2017-04-17,189.0,189.0,187.5,187.5,162.34,17096000.0
2017-04-18,188.0,189.5,187.5,188.0,162.77,25063000.0
2017-04-19,187.5,187.5,186.5,186.5,161.47,30477000.0
2017-04-20,186.5,188.0,186.5,187.0,161.9,21488000.0
2017-04-21,187.5,190.0,187.5,190.0,164.5,17373000.0
2017-04-24,191.0,191.5,188.5,190.0,164.5,19317000.0
2017-04-25,190.5,192.0,189.5,192.0,166.23,31932000.0
2017-04-26,192.0,192.0,190.5,191.0,165.37,29909000.0
2017-04-27,192.0,193.0,190.5,193.0,167.1,27940000.0
2017-04-28,193.5,194.5,193.0,194.5,168.4,34852000.0
2017-05-02,198.5,199.0,195.5,196.5,170.13,44119000.0
2017-05-03,198.0,198.5,197.0,198.0,171.43,25723000.0
2017-05-04,198.5,199.0,197.0,198.0,171.43,22088000.0
2017-05-05,197.0,198.5,197.0,197.5,170.99,17036000.0
2017-05-08,199.0,202.5,199.0,202.5,175.32,36538000.0
2017-05-09,205.5,207.0,203.5,203.5,176.19,48077000.0
2017-05-10,204.0,206.0,204.0,205.5,177.92,28312000.0
2017-05-11,204.5,208.5,204.0,207.5,179.65,43718000.0
2017-05-12,205.0,207.0,205.0,206.0,178.35,25009000.0
2017-05-15,204.0,206.0,204.0,206.0,178.35,25666000.0
2017-05-16,205.0,205.0,203.5,204.5,177.05,33224000.0
2017-05-17,203.0,204.0,203.0,204.0,176.62,21567000.0
2017-05-18,202.5,204.0,201.5,203.5,176.19,22461000.0
2017-05-19,203.5,204.5,202.5,203.0,175.76,16492000.0
2017-05-22,203.5,205.0,203.0,205.0,177.49,13726000.0
2017-05-23,205.0,207.0,204.5,205.0,177.49,19991000.0
2017-05-24,205.0,206.0,205.0,205.5,177.92,13380000.0
2017-05-25,206.0,207.0,205.5,207.0,179.22,22328000.0
2017-05-26,205.0,207.0,205.0,207.0,179.22,32514000.0
2017-05-31,206.5,207.0,203.0,203.0,175.76,67475000.0
2017-06-01,205.0,207.0,204.5,207.0,179.22,27589000.0
2017-06-02,208.5,209.0,207.5,209.0,180.95,22573000.0
2017-06-03,,,,,,
2017-06-05,209.5,212.0,209.0,212.0,183.55,21457000.0
2017-06-06,210.5,211.5,210.5,210.5,182.25,14912000.0
2017-06-07,212.0,212.5,210.0,211.5,183.11,29514000.0
2017-06-08,212.0,213.0,211.5,213.0,184.41,18437000.0
2017-06-09,214.5,215.0,212.0,212.0,183.55,31774000.0
2017-06-12,207.0,210.0,207.0,207.5,179.65,58256000.0
2017-06-13,207.0,208.5,206.5,208.0,180.08,43566000.0
2017-06-14,208.5,209.5,206.0,207.0,179.22,36293000.0
2017-06-15,207.5,208.0,207.0,208.0,180.08,17748000.0
2017-06-16,207.5,212.0,207.0,211.5,183.11,32816000.0
2017-06-19,211.0,213.0,210.5,213.0,184.41,15632000.0
2017-06-20,215.0,218.0,214.5,216.5,187.44,28630000.0
2017-06-21,216.0,217.0,214.5,215.5,186.58,44789000.0
2017-06-22,217.0,218.0,216.5,218.0,188.74,24139000.0
2017-06-23,218.0,218.5,217.0,217.0,187.88,39621000.0
2017-06-26,212.0,215.0,212.0,215.0,192.35,58686000.0
2017-06-27,214.0,214.0,211.0,211.5,189.22,43269000.0
2017-06-28,209.5,210.0,208.0,208.5,186.53,48568000.0
2017-06-29,210.5,210.5,208.5,210.0,187.88,26019000.0
2017-06-30,206.5,208.5,206.5,208.5,186.53,30867000.0
2017-07-03,207.5,209.0,207.0,209.0,186.98,19027000.0
2017-07-04,208.0,208.5,207.0,207.0,185.19,21132000.0
2017-07-05,207.0,208.5,206.5,208.5,186.53,23276000.0
2017-07-06,208.0,208.5,207.0,207.5,185.64,15242000.0
2017-07-07,207.0,207.5,205.5,206.0,184.3,20655000.0
2017-07-10,206.5,207.0,206.0,206.0,184.3,13292000.0
2017-07-11,208.0,212.0,207.5,212.0,189.67,33265000.0
2017-07-12,211.0,212.5,210.5,210.5,188.32,26426000.0
2017-07-13,212.0,216.0,211.5,214.5,191.9,50090000.0
2017-07-14,213.0,214.5,212.0,213.0,190.56,22335000.0
2017-07-17,215.0,215.5,211.5,213.0,190.56,21372000.0
2017-07-18,213.0,214.0,212.0,214.0,191.46,18613000.0
2017-07-19,212.5,215.0,212.5,214.5,191.9,20637000.0
2017-07-20,215.0,215.5,214.0,215.5,192.8,20770000.0
2017-07-21,214.0,215.0,213.5,214.0,191.46,15032000.0
2017-07-24,213.5,214.5,213.0,214.5,191.9,19972000.0
2017-07-25,214.0,214.5,213.5,214.0,191.46,13344000.0
2017-07-26,215.0,215.0,212.5,213.0,190.56,14684000.0
2017-07-27,213.5,216.0,213.5,215.5,192.8,23013000.0
2017-07-28,213.0,214.0,212.5,213.0,190.56,19724000.0
2017-07-31,211.5,214.5,211.5,214.5,191.9,19993000.0
2017-08-01,212.5,214.0,212.0,212.0,189.67,19704000.0
2017-08-02,214.0,216.0,214.0,216.0,193.24,27320000.0
2017-08-03,213.0,214.0,212.5,213.5,191.01,25694000.0
2017-08-04,213.5,214.0,212.5,213.0,190.56,21831000.0
2017-08-07,213.5,216.5,213.5,216.0,193.24,21564000.0
2017-08-08,217.5,219.0,216.0,217.5,194.59,25122000.0
2017-08-09,215.0,215.5,213.5,214.5,191.9,28050000.0
2017-08-10,215.5,215.5,212.5,214.0,191.46,26273000.0
2017-08-11,211.0,213.5,210.5,212.5,190.11,41417000.0
2017-08-14,213.5,214.0,210.0,211.0,188.77,29299000.0
2017-08-15,213.0,214.5,213.0,214.0,191.46,13512000.0
2017-08-16,214.5,214.5,211.0,213.0,190.56,25176000.0
2017-08-17,213.5,214.0,213.0,214.0,191.46,8334000.0
2017-08-18,212.0,213.0,211.0,212.5,190.11,13711000.0
2017-08-21,212.5,213.0,211.5,211.5,189.22,11882499.0
2017-08-22,213.5,214.5,213.0,214.5,191.9,14211415.0
2017-08-23,215.5,216.0,214.0,215.5,192.8,11589917.0
2017-08-24,216.0,217.0,215.5,217.0,194.14,15224842.0
2017-08-25,217.5,217.5,216.0,217.5,194.59,10125387.0
2017-08-28,215.0,216.5,215.0,216.0,193.24,15236159.0
2017-08-29,216.0,216.0,215.0,216.0,193.24,16160161.0
2017-08-30,216.0,218.0,216.0,217.5,194.59,19674310.0
2017-08-31,217.5,218.0,215.5,216.5,193.69,26434202.0
2017-09-01,215.0,217.5,215.0,216.5,193.69,17805405.0
2017-09-04,216.5,218.0,215.5,217.5,194.59,15023185.0
2017-09-05,218.0,218.0,216.5,218.0,195.03,17357347.0
2017-09-06,216.5,218.0,216.0,217.0,194.14,16012662.0
2017-09-07,218.0,218.5,216.0,217.0,194.14,19135540.0
2017-09-08,217.0,218.0,216.5,218.0,195.03,25512045.0
2017-09-11,219.0,219.5,216.5,217.0,194.14,19026886.0
2017-09-12,219.0,219.5,217.5,219.0,195.93,21588321.0
2017-09-13,217.5,219.0,217.5,218.0,195.03,17555541.0
2017-09-14,218.5,219.0,217.5,218.5,195.48,18315567.0
2017-09-15,218.5,219.0,217.0,218.5,195.48,44551103.0
2017-09-18,219.0,220.0,218.0,219.5,196.38,17654705.0
2017-09-19,221.5,221.5,220.0,221.5,198.17,23410233.0
2017-09-20,221.0,222.0,220.0,221.5,198.17,20320237.0
2017-09-21,221.0,223.0,220.0,221.0,197.72,18645565.0
2017-09-22,221.5,222.0,218.5,218.5,195.48,21557370.0
2017-09-25,217.5,218.5,217.0,217.0,194.14,16876286.0
2017-09-26,217.5,218.0,214.0,214.0,191.46,23070901.0
2017-09-27,217.5,217.5,215.0,215.0,192.35,22590510.0
2017-09-28,215.0,216.0,213.5,214.0,191.46,31616062.0
2017-09-29,216.0,217.5,215.5,216.5,193.69,21380708.0
2017-10-02,219.5,220.5,218.5,220.5,197.27,27983551.0
2017-10-03,219.0,223.0,219.0,222.5,199.06,36679938.0
2017-10-05,222.0,225.5,222.0,224.5,200.85,23349939.0
2017-10-06,225.0,225.5,223.5,224.5,200.85,15642516.0
2017-10-11,226.5,233.5,226.5,233.0,208.45,63667562.0
2017-10-12,235.0,237.5,234.5,237.5,212.48,42390186.0
2017-10-13,237.5,237.5,234.5,237.5,212.48,23145071.0
2017-10-16,237.5,238.0,236.0,238.0,212.93,19964072.0
2017-10-17,238.0,238.0,235.0,235.5,210.69,17652304.0
2017-10-18,239.5,239.5,237.0,237.5,212.48,28886850.0
